Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-2.148718078863345871e-01,-2.111673931932602222e-01,1.827781899176538494e-01,2.068566281754717073e-01,-1.967004906016845411e-01,1.968232591141311216e-01,1.701019635142423103e-01,-1.888370757580129511e-01,-1.881685273280456761e-01
-1.983267054185934852e-01,-1.899063128061577732e-01,1.609443520779735570e-01,1.798217938575343011e-01,-2.135870205370277997e-01,1.833149700110054958e-01,1.775792821736066063e-01,-2.104320198103213635e-01,2.088412102090312361e-01
-1.855213147692358899e-01,-1.961989216740694097e-01,1.453418532877941427e-01,1.823636356768362221e-01,-2.045569444505992984e-01,2.010693616888316326e-01,1.878564423126279914e-01,1.844997380763935824e-01,-2.168217368250879851e-01
-2.069434518924062327e-01,-1.851911667952273743e-01,1.656584992370016274e-01,1.735806808105481158e-01,-2.242585252776563842e-01,1.846191314788059035e-01,2.107072877975552649e-01,1.994566861929169821e-01,2.083030868250824175e-01
-2.010160362028683978e-01,-1.948756466926048203e-01,1.575689060153057375e-01,1.747154895490722892e-01,1.963534254970588921e-01,-2.310182230726146035e-01,-1.658468541571322119e-01,-1.742235212618784002e-01,-1.570573650736885596e-01
-2.111680497349150143e-01,-1.829135007975055127e-01,1.576119012028062705e-01,1.902446412624888283e-01,2.140712462004636663e-01,-1.982335757730817050e-01,-1.635723062491374613e-01,-2.008245526724178054e-01,1.674468207845828671e-01
-1.821152508950740767e-01,-2.039411827625907392e-01,1.569254452220033014e-01,1.927377159756060165e-01,1.887778943997181769e-01,-2.233083595213021522e-01,-1.763188295199086819e-01,1.845738819585901469e-01,-1.937048535382012160e-01
-1.898543205982391180e-01,-1.965307790770963736e-01,1.703468197360600012e-01,1.769714178579284147e-01,2.002029084507216394e-01,-2.216953831757789706e-01,-2.001932555274174574e-01,1.855112838211033233e-01,2.033871636409567973e-01
-1.834235637951131259e-01,-1.989866506783352640e-01,1.727318184189217676e-01,1.949534489596945752e-01,1.963272382655903425e-01,-2.215972243724806112e-01,1.785016496084382287e-01,-1.789286456736715047e-01,-1.913130219125318554e-01
-1.998276122911613883e-01,-1.785865027380514058e-01,1.527751307614047260e-01,1.643596353930067144e-01,1.908221915931913315e-01,-2.139549027561946926e-01,1.846717368400917492e-01,-2.253368725134516637e-01,2.018088819393393518e-01
-1.816631350484974594e-01,-1.830631122356722873e-01,1.685265563468715810e-01,1.640648856662110522e-01,1.887643670262471318e-01,-2.093958307522070239e-01,2.135417015924948869e-01,2.090654749320869366e-01,-2.096165386338451064e-01
-1.916562299159759175e-01,-1.920179162729127309e-01,1.816404542586967374e-01,1.898617476967281448e-01,1.857421469213980658e-01,-1.944877895463346384e-01,2.279140147722384102e-01,2.366935850219737125e-01,2.256800025231689710e-01
